"","X","X.1","file","n","k","sigma","tss","rss","llh","Rsq","adj.Rsq","AIC","AICc","BIC","form","error","I","T","A","dAIC","dAICc","dBIC","wAIC","wAICc","wBIC","sigma_choice","Rsq_choice","adj.Rsq_choice","llh_choice","AIC_choice","AICc_choice","BIC_choice","sigma_best","Rsq_best","adj.Rsq_best","wAIC_best","wAICc_best","wBIC_best"
"2370",2479,2479,"cana278.rwl",7367,573,0.528607471754563,4656.46983853678,2058.25087882854,-5756.29032556454,0.557980412158042,0.520765928165461,12658.5806511291,12755.4162171529,16615.0114812783,"multiplicative","lnorm",TRUE,TRUE,TRUE,42.2545443005238,105.287774807426,3009.96759408993,6.67639905788528e-10,1.37104021828512e-23,0,2,1,1,2,10,10,14,0.528607471754563,0.558422054798427,0.521244753553902,0.99999999933236,1,1
"2371",2479,2479,"cana278.rwl",7367,498,208.037830734792,423684029.202661,318798557.598028,-49775.8029845938,0.247555877435404,0.193113494422651,100547.605969188,100619.971140999,103986.179360836,"additive","norm",FALSE,TRUE,TRUE,87931.2798623591,87969.8426986534,90381.1354736473,0,0,0,2,1,1,2,10,10,14,0.528607471754563,0.558422054798427,0.521244753553902,0.99999999933236,1,1
"2372",2479,2479,"cana278.rwl",7367,498,0.666681221119415,4656.46983853678,3273.92072347006,-7465.91955491047,0.296909281710533,0.246037817597873,15927.8391098209,16000.2042816322,19366.412501469,"multiplicative","lnorm",FALSE,TRUE,TRUE,3311.51300299237,3350.07583928672,5761.36861428057,0,0,0,2,1,1,2,10,10,14,0.528607471754563,0.558422054798427,0.521244753553902,0.99999999933236,1,1
"2373",2479,2479,"cana278.rwl",7367,306,167.472275789943,423684029.202661,206593930.623764,-48177.8850532748,0.512386787360011,0.491324327389016,96967.7701065497,96994.3825711389,99080.6284556346,"additive","norm",TRUE,FALSE,TRUE,84351.4439997211,84344.2541287934,85475.5845684462,0,0,0,2,1,1,2,10,10,14,0.528607471754563,0.558422054798427,0.521244753553902,0.99999999933236,1,1
"2374",2479,2479,"cana278.rwl",7367,306,0.562091750380903,4656.46983853678,2327.2666026436,-6208.76377748225,0.500207950799289,0.478619425801949,13029.5275549645,13056.1400195537,15142.3859040494,"multiplicative","lnorm",TRUE,FALSE,TRUE,413.201448135929,406.011577208219,1537.34201686103,1.88124595779408e-90,6.85024674203579e-89,0,2,1,1,2,10,10,14,0.528607471754563,0.558422054798427,0.521244753553902,0.99999999933236,1,1
"2375",2479,2479,"cana278.rwl",7367,231,228.056091535455,423684029.202661,383102572.809426,-50452.6215959595,0.0957823604293172,0.0666385744005537,101367.243191919,101382.265476432,102962.244102503,"additive","norm",FALSE,FALSE,TRUE,88750.9170850903,88732.1370340864,89357.2002153142,0,0,0,2,1,1,2,10,10,14,0.528607471754563,0.558422054798427,0.521244753553902,0.99999999933236,1,1
"2376",2479,2479,"cana278.rwl",7367,231,0.749386373615756,4656.46983853678,4136.59781565453,-8327.43643185665,0.111645096158427,0.0830125810402147,17116.8728637133,17131.8951482263,18711.873774297,"multiplicative","lnorm",FALSE,FALSE,TRUE,4500.54675688475,4481.76670588077,5106.82988710864,0,0,0,2,1,1,2,10,10,14,0.528607471754563,0.558422054798427,0.521244753553902,0.99999999933236,1,1
"2377",2479,2479,"cana278.rwl",7367,344,162.594220887003,423684029.202661,194734062.984663,-47960.1153154224,0.540379033519067,0.517931362793884,96608.2306308449,96642.0329663618,98983.4700821038,"additive","norm",TRUE,TRUE,FALSE,83991.9045240163,83991.9045240163,85378.4261949154,0,0,0,2,1,1,2,10,10,14,0.528607471754563,0.558422054798427,0.521244753553902,0.99999999933236,1,1
"2378",2479,2479,"cana278.rwl",7367,344,0.543735479477805,4656.46983853678,2177.74516892203,-5964.16305341428,0.532318420512662,0.50947707325876,12616.3261068286,12650.1284423455,14991.5655580874,"multiplicative","lnorm",TRUE,TRUE,FALSE,0,0,1386.52167089904,0.99999999933236,1,8.32999315692121e-302,2,1,1,2,10,10,14,0.528607471754563,0.558422054798427,0.521244753553902,0.99999999933236,1,1
"2379",2479,2479,"cana278.rwl",7367,269,227.531828604105,423684029.202661,381343219.483716,-50435.6665954016,0.0999348731615554,0.0659510109478749,101409.333190803,101429.8009941,103266.715203561,"additive","norm",FALSE,TRUE,FALSE,88793.0070839747,88779.6725517549,89661.6713163726,0,0,0,2,1,1,2,10,10,14,0.528607471754563,0.558422054798427,0.521244753553902,0.99999999933236,1,1
"2380",2479,2479,"cana278.rwl",7367,269,0.738813819281625,4656.46983853678,4020.70060153002,-8222.76057099002,0.13653459789327,0.103932635683549,16983.52114198,17003.9889452772,18840.9031547377,"multiplicative","lnorm",FALSE,TRUE,FALSE,4367.19503515149,4353.86050293171,5235.85926754932,0,0,0,2,1,1,2,10,10,14,0.528607471754563,0.558422054798427,0.521244753553902,0.99999999933236,1,1
"2381",2479,2479,"cana278.rwl",7367,77,171.724747596725,423684029.202661,217218838.911112,-48362.6130968703,0.487309353340743,0.481964430275434,96879.2261937407,96880.8741564241,97410.8931639352,"additive","norm",TRUE,FALSE,FALSE,84262.9000869121,84230.7457140786,83805.8492767468,0,0,0,2,1,1,2,10,10,14,0.528607471754563,0.558422054798427,0.521244753553902,0.99999999933236,1,1
"2382",2479,2479,"cana278.rwl",7367,77,0.581566733398422,4656.46983853678,2491.32752850481,-6459.68845849691,0.464975053014051,0.459397289506379,13073.3769169938,13075.0248796773,13605.0438871884,"multiplicative","lnorm",TRUE,FALSE,FALSE,457.050810165267,424.896437331816,0,5.65819092238358e-100,5.4313894355922e-93,1,2,1,1,2,10,10,14,0.528607471754563,0.558422054798427,0.521244753553902,0.99999999933236,1,1
"2383",2479,2479,"cana278.rwl",7367,0,239.83092888645,423684029.202661,423684029.202661,-58564.6510424731,0,0.00013574046423237,117129.302084946,117129.302084946,117129.302084946,"additive","norm",FALSE,FALSE,FALSE,104512.975978118,104479.173642601,103524.258197758,0,0,0,2,1,1,2,10,10,14,0.528607471754563,0.558422054798427,0.521244753553902,0.99999999933236,1,1
"2384",2479,2479,"cana278.rwl",7367,0,0.795083132054195,4656.46983853678,4656.46983853678,-231714.138846049,0,0.00013574046423237,463428.277692098,463428.277692098,463428.277692098,"multiplicative","lnorm",FALSE,FALSE,FALSE,450811.95158527,450778.149249753,449823.23380491,0,0,0,2,1,1,2,10,10,14,0.528607471754563,0.558422054798427,0.521244753553902,0.99999999933236,1,1
"2385",2480,2480,"cana279.rwl",4863,590,203.373700182339,555785621.937487,201096510.683512,-32746.8627695105,0.638176119089797,0.588301495673905,66673.7255390211,66836.9699210436,70502.4779171593,"additive","norm",TRUE,TRUE,TRUE,57803.5797834429,57886.1208082764,61134.5854766613,0,0,0,2,1,1,2,2,10,14,0.533574523129336,0.638176119089797,0.588301495673905,0.999999990388655,1,1
"2386",2480,2480,"cana279.rwl",4863,590,0.533574523129336,3498.81700119671,1384.22001416438,-3845.0728777891,0.604374846214898,0.549840978772954,8870.14575557819,9033.39013760067,12698.8981337164,"multiplicative","lnorm",TRUE,TRUE,TRUE,0,82.5410248335302,3331.00569321843,0.999999990388655,1.19246102180378e-18,0,2,1,1,2,2,10,14,0.533574523129336,0.638176119089797,0.588301495673905,0.999999990388655,1,1
"2387",2480,2480,"cana279.rwl",4863,552,290.284965747854,555785621.937487,409698186.83135,-34477.2052499513,0.262848532491487,0.168631307115196,70058.4104999026,70200.0606159119,73640.5652672455,"additive","norm",FALSE,TRUE,TRUE,61188.2647443244,61249.2115031448,64272.6728267475,0,0,0,2,1,1,2,2,10,14,0.533574523129336,0.638176119089797,0.588301495673905,0.999999990388655,1,1
"2388",2480,2480,"cana279.rwl",4863,552,0.763877791722688,3498.81700119671,2837.02212270083,-5589.96138370097,0.189148183020012,0.0855111263844344,12283.9227674019,12425.5728834112,15866.0775347448,"multiplicative","lnorm",FALSE,TRUE,TRUE,3413.77701182375,3474.72377064409,6498.18509424684,0,0,0,2,1,1,2,2,10,14,0.533574523129336,0.638176119089797,0.588301495673905,0.999999990388655,1,1
